NULL;  NULL=w 
44.5029 1.22799e+06 # mebana
57.218 1.22804e+06 # limpokea
50.8604 1.22809e+06 # nahoji,
63.5755 1.22816e+06 # kijirusha
63.5755 1.22822e+06 # kiwalenga
63.5755 1.22829e+06 # literemka
69.9331 1.22836e+06 # mejiuzulu.
63.5755 1.22842e+06 # mewatilia
76.2906 1.2285e+06 # meyashutumu
82.6482 1.22858e+06 # livyobambwa,
63.5755 1.22864e+06 # lichemsha
57.218 1.2287e+06 # meitikia
89.0057 1.22879e+06 # kiwashambulia
69.9331 1.22886e+06 # kajitokeza
82.6482 1.22894e+06 # takapopatiwa
76.2906 1.22902e+06 # melitangaza
89.0057 1.22911e+06 # mezishambulia
76.2906 1.22918e+06 # nachaguliwa
63.5755 1.22925e+06 # mejificha
69.9331 1.22932e+06 # meshajenga
38.1453 1.22935e+06 # sakwe
69.9331 1.22942e+06 # kifikishwa
69.9331 1.22949e+06 # livyoarifu
69.9331 1.22956e+06 # lipomvamia
57.218 1.22962e+06 # limchoma
57.218 1.22968e+06 # liikosoa
63.5755 1.22974e+06 # liponaswa
57.218 1.2298e+06 # kipatiwa
38.1453 1.22984e+06 # measi
50.8604 1.22989e+06 # meihama
50.8604 1.22994e+06 # membeba
69.9331 1.23001e+06 # naiangalia

# a=li=wa=ya
69.9331 1.23008e+06 # lipachikwa
57.218 1.23014e+06 # lijitoma
57.218 1.23019e+06 # kivutana
57.218 1.23025e+06 # likuwemo
63.5755 1.23031e+06 # liukubali
57.218 1.23037e+06 # mebambwa

# a=li=wa=ya=zi

# a=li=wa=zi

# a=li=ya
57.218 1.23043e+06 # memgonga
57.218 1.23049e+06 # lifichwa
57.218 1.23054e+06 # nawasifu
50.8604 1.23059e+06 # likatwa
63.5755 1.23066e+06 # taukubali
44.5029 1.2307e+06 # tulie,
63.5755 1.23076e+06 # nawaajiri
63.5755 1.23083e+06 # liposhika
69.9331 1.2309e+06 # mekumbatia
76.2906 1.23097e+06 # melazimisha
50.8604 1.23103e+06 # nakuja,

# a=li=ya=zi

# a=m
38.1453 1.23106e+06 # siuze
50.8604 1.23111e+06 # nayajua
69.9331 1.23118e+06 # livyosikia
25.4302 1.23121e+06 # ti!
50.8604 1.23126e+06 # kadakia
69.9331 1.23133e+06 # nagombania
57.218 1.23139e+06 # nasemaga

# a=m=u=wa
50.8604 1.23144e+06 # tasikia
50.8604 1.23149e+06 # liokuja
57.218 1.23155e+06 # mechagua

# a=m=wa
57.218 1.2316e+06 # nakimbia
69.9331 1.23167e+06 # liyoyapata
57.218 1.23173e+06 # nakotaka
50.8604 1.23178e+06 # naombwa

# a=m=zi
44.5029 1.23183e+06 # sifike
76.2906 1.2319e+06 # nazostahili

# a=n
38.1453 1.23194e+06 # dimu.
31.7878 1.23197e+06 # dimu

# a=ni
69.9331 1.23204e+06 # lipoambiwa
50.8604 1.23209e+06 # kawaona
44.5029 1.23214e+06 # mfuate
57.218 1.2322e+06 # liyemzaa
50.8604 1.23225e+06 # nayejua
69.9331 1.23232e+06 # livyomuona
69.9331 1.23239e+06 # navyoongea
50.8604 1.23244e+06 # libebwa
44.5029 1.23248e+06 # kiugua
57.218 1.23254e+06 # mpelekee
44.5029 1.23258e+06 # kakodi
38.1453 1.23262e+06 # lazwe
69.9331 1.23269e+06 # lijifungua
63.5755 1.23275e+06 # liyopitia
63.5755 1.23282e+06 # kiiongoza
44.5029 1.23286e+06 # kiumwa
44.5029 1.23291e+06 # wezaye
57.218 1.23296e+06 # liijenga
76.2906 1.23304e+06 # lipookolewa
69.9331 1.23311e+06 # liwafanyia
69.9331 1.23318e+06 # mesikitika
89.0057 1.23327e+06 # kiwakaribisha
108.078 1.23338e+06 # mechanganyikiwa,
57.218 1.23344e+06 # liyepata
44.5029 1.23348e+06 # kaishi
63.5755 1.23354e+06 # wakopeshe
82.6482 1.23363e+06 # mefanikiwa,"
57.218 1.23368e+06 # liyekosa
57.218 1.23374e+06 # liyoiona
57.218 1.2338e+06 # siowajua
57.218 1.23385e+06 # mewalima
63.5755 1.23392e+06 # lipomwona
50.8604 1.23397e+06 # liisoma
82.6482 1.23405e+06 # liyezungumza
50.8604 1.2341e+06 # mwache.
57.218 1.23416e+06 # kamwacha
63.5755 1.23422e+06 # kijisikia
50.8604 1.23427e+06 # wavishe
82.6482 1.23436e+06 # limkaribisha
69.9331 1.23443e+06 # kirudishwa
63.5755 1.23449e+06 # limuazima
63.5755 1.23455e+06 # kaangalie
76.2906 1.23463e+06 # livyozaliwa
69.9331 1.2347e+06 # nayejaribu
63.5755 1.23476e+06 # mekubali.
82.6482 1.23485e+06 # lipojitahidi
50.8604 1.2349e+06 # kainuka
76.2906 1.23497e+06 # lizozieleza

# a=ni=tu
38.1453 1.23501e+06 # kajua
57.218 1.23507e+06 # lipokuta
76.2906 1.23515e+06 # lipoangalia

# a=ni=tu=wa
50.8604 1.2352e+06 # kafanye
57.218 1.23525e+06 # kakutana
38.1453 1.23529e+06 # kaona
50.8604 1.23534e+06 # kasikia
50.8604 1.23539e+06 # mekalia
57.218 1.23545e+06 # naamini,
50.8604 1.2355e+06 # kadhani
63.5755 1.23556e+06 # kashangaa

# a=ni=u
63.5755 1.23563e+06 # liwaeleza
69.9331 1.2357e+06 # livyosema,
31.7878 1.23573e+06 # meoa
50.8604 1.23578e+06 # meipata
44.5029 1.23583e+06 # kaamka

# a=ni=u=wa
44.5029 1.23587e+06 # liompa
57.218 1.23593e+06 # liishiwa
63.5755 1.23599e+06 # mejifunza
57.218 1.23605e+06 # kaelekea
44.5029 1.23609e+06 # liamka

# a=ni=vi
69.9331 1.23616e+06 # liandikiwa
76.2906 1.23624e+06 # meshakwenda

# a=ni=wa
63.5755 1.2363e+06 # lijificha
63.5755 1.23637e+06 # mefungiwa
69.9331 1.23644e+06 # kapokelewa
57.218 1.23649e+06 # litibiwa
63.5755 1.23656e+06 # kiteuliwa
50.8604 1.23661e+06 # kaangua
63.5755 1.23667e+06 # namfahamu
50.8604 1.23672e+06 # kiitaja
44.5029 1.23677e+06 # kagoma
63.5755 1.23683e+06 # kakamatwa
50.8604 1.23688e+06 # kiwaaga
44.5029 1.23693e+06 # liumwa
50.8604 1.23698e+06 # taongea
69.9331 1.23705e+06 # lipofungua
63.5755 1.23711e+06 # liyoipata
57.218 1.23717e+06 # liumizwa
57.218 1.23722e+06 # kimuomba
57.218 1.23728e+06 # kimbilie
63.5755 1.23734e+06 # kamchukua
63.5755 1.23741e+06 # liyochuma
63.5755 1.23747e+06 # kaambulia
44.5029 1.23752e+06 # kahisi
44.5029 1.23756e+06 # lilewa
63.5755 1.23762e+06 # limwamini
57.218 1.23768e+06 # mechoka,
69.9331 1.23775e+06 # nachoamini
63.5755 1.23782e+06 # wasiliane
63.5755 1.23788e+06 # kimwambia
76.2906 1.23796e+06 # lilolifanya
63.5755 1.23802e+06 # kikumbuka
50.8604 1.23807e+06 # liogopa
57.218 1.23813e+06 # tajitosa
50.8604 1.23818e+06 # kamkuta

# a=ni=wa=ya
44.5029 1.23822e+06 # ligoma
76.2906 1.2383e+06 # nayofanyiwa
69.9331 1.23837e+06 # meenguliwa

# a=ni=zi
57.218 1.23843e+06 # lipoitwa
76.2906 1.2385e+06 # lipungukiwa
63.5755 1.23857e+06 # liposhuka

# a=tu
76.2906 1.23864e+06 # meshajionea
76.2906 1.23872e+06 # liofanyiwa,
63.5755 1.23878e+06 # naloliona
50.8604 1.23883e+06 # kaongea
50.8604 1.23888e+06 # mepata,
63.5755 1.23895e+06 # liyoizoea
57.218 1.239e+06 # lipoweza
89.0057 1.23909e+06 # navyokabiliwa
69.9331 1.23916e+06 # libahatika
89.0057 1.23925e+06 # liyoyafanya,"
50.8604 1.2393e+06 # limuita
50.8604 1.23935e+06 # mwachie
57.218 1.23941e+06 # meirithi
69.9331 1.23948e+06 # livyopokea
63.5755 1.23954e+06 # kiyafanya
50.8604 1.2396e+06 # naziona
63.5755 1.23966e+06 # memkubali
82.6482 1.23974e+06 # nalifuatilia
57.218 1.2398e+06 # tawataja
69.9331 1.23987e+06 # lizozitaja
76.2906 1.23995e+06 # nalihifadhi
69.9331 1.24002e+06 # nastaajabu
76.2906 1.24009e+06 # liyekamatwa
57.218 1.24015e+06 # lipohoji
50.8604 1.2402e+06 # meuanza
76.2906 1.24028e+06 # lijijulisha
69.9331 1.24035e+06 # nayafahamu
57.218 1.2404e+06 # kiutumia
63.5755 1.24047e+06 # naelewana
50.8604 1.24052e+06 # naonana
63.5755 1.24058e+06 # nayoishi.
63.5755 1.24064e+06 # liowatuma
38.1453 1.24068e+06 # ongee
76.2906 1.24076e+06 # napopigania
44.5029 1.2408e+06 # nayapa
50.8604 1.24085e+06 # naiweza
50.8604 1.24091e+06 # tamleta
76.2906 1.24098e+06 # lipomweleza

# a=tu=u
69.9331 1.24105e+06 # lipoitisha
50.8604 1.2411e+06 # kionana
63.5755 1.24117e+06 # namfanyia
44.5029 1.24121e+06 # talala
57.218 1.24127e+06 # navyoona

# a=tu=u=wa

# a=tu=vi=wa=zi
44.5029 1.24131e+06 # pigane
69.9331 1.24138e+06 # kihangaika

# a=tu=wa
57.218 1.24144e+06 # linyimwa
57.218 1.2415e+06 # mekimbia
82.6482 1.24158e+06 # sijidanganye
57.218 1.24164e+06 # lipoamka
69.9331 1.24171e+06 # nampongeza
57.218 1.24176e+06 # lizonazo
63.5755 1.24183e+06 # tarudisha
69.9331 1.2419e+06 # kiwafanyia
76.2906 1.24197e+06 # kakubaliana
50.8604 1.24202e+06 # nakagua
63.5755 1.24209e+06 # mrudishie
57.218 1.24214e+06 # nanyimwa
95.3633 1.24224e+06 # nachokabiliana
57.218 1.2423e+06 # mewazidi
69.9331 1.24237e+06 # napofanyia
44.5029 1.24241e+06 # nawahi
69.9331 1.24248e+06 # nayoyasema
44.5029 1.24253e+06 # nasoma
69.9331 1.2426e+06 # nahangaika
50.8604 1.24265e+06 # elekeze
57.218 1.2427e+06 # kampigia
44.5029 1.24275e+06 # kihaha
57.218 1.24281e+06 # wahimize
63.5755 1.24287e+06 # nazoziita
63.5755 1.24293e+06 # kimuuliza
63.5755 1.243e+06 # metishiwa

# a=tu=wa=ya
57.218 1.24305e+06 # ngeingia
57.218 1.24311e+06 # nakotoka
69.9331 1.24318e+06 # meudhibiti
63.5755 1.24324e+06 # likotoka,

# a=tu=wa=zi
44.5029 1.24329e+06 # kikosa
38.1453 1.24333e+06 # navua
57.218 1.24338e+06 # lizopewa

# a=tu=wasi
38.1453 1.24342e+06 # jione
38.1453 1.24346e+06 # onane

# a=tu=zi
57.218 1.24352e+06 # tawezaje
82.6482 1.2436e+06 # napozungumza

# a=u
44.5029 1.24365e+06 # tajaza
63.5755 1.24371e+06 # nazaliwa.
44.5029 1.24375e+06 # naagwa
69.9331 1.24382e+06 # kinyemelea
57.218 1.24388e+06 # ngedhani
50.8604 1.24393e+06 # mekunja
44.5029 1.24398e+06 # liozaa
82.6482 1.24406e+06 # liwachekesha
57.218 1.24412e+06 # meswekwa
69.9331 1.24419e+06 # meufikisha
57.218 1.24424e+06 # kawekewa
50.8604 1.24429e+06 # kalonga
69.9331 1.24436e+06 # nakofanyia
57.218 1.24442e+06 # siyemjua
89.0057 1.24451e+06 # mewakutanisha
63.5755 1.24457e+06 # namshtaki
57.218 1.24463e+06 # memsikia
63.5755 1.24469e+06 # litishiwa
50.8604 1.24475e+06 # nadunda
50.8604 1.2448e+06 # jiondoe
63.5755 1.24486e+06 # merejelea
50.8604 1.24491e+06 # kigonga
57.218 1.24497e+06 # kidharau
50.8604 1.24502e+06 # endako.
69.9331 1.24509e+06 # naposimama
50.8604 1.24514e+06 # kiguswa
69.9331 1.24521e+06 # mezishauri
57.218 1.24527e+06 # mezisifu
69.9331 1.24534e+06 # nakumbuka,
63.5755 1.2454e+06 # tastahili
69.9331 1.24547e+06 # kijumlisha
44.5029 1.24551e+06 # taagwa
63.5755 1.24558e+06 # dhaminiwe
69.9331 1.24565e+06 # memshitaki
63.5755 1.24571e+06 # livyoitwa
63.5755 1.24578e+06 # nahitaji,
63.5755 1.24584e+06 # liteleza.
57.218 1.2459e+06 # nachemka
76.2906 1.24597e+06 # merithishwa
50.8604 1.24602e+06 # taniona
57.218 1.24608e+06 # meibuka,
50.8604 1.24613e+06 # libanwa
63.5755 1.24619e+06 # kisakamwa
76.2906 1.24627e+06 # meuangamiza
76.2906 1.24635e+06 # liompelekea
63.5755 1.24641e+06 # litukuzwa
57.218 1.24647e+06 # kimuonya
76.2906 1.24654e+06 # lichowekewa
82.6482 1.24663e+06 # ngewafikisha
63.5755 1.24669e+06 # mechemsha
69.9331 1.24676e+06 # litangulia
63.5755 1.24682e+06 # kafikiria
44.5029 1.24687e+06 # likua,
89.0057 1.24696e+06 # nayumbayumba.
57.218 1.24701e+06 # mewateua
31.7878 1.24705e+06 # mri.
76.2906 1.24712e+06 # tashitakiwa
95.3633 1.24722e+06 # liomshirikisha
76.2906 1.24729e+06 # takayemuona
50.8604 1.24735e+06 # tueleze
89.0057 1.24743e+06 # meshakubaliwa
63.5755 1.2475e+06 # mewaarifu
63.5755 1.24756e+06 # nakifanya
69.9331 1.24763e+06 # nakubaliwa
63.5755 1.2477e+06 # kamueleza
38.1453 1.24773e+06 # meoa,
76.2906 1.24781e+06 # limalizikia
76.2906 1.24789e+06 # tazihusisha
57.218 1.24794e+06 # tapokewa
44.5029 1.24799e+06 # tayapa
57.218 1.24804e+06 # meibukia
63.5755 1.24811e+06 # lipobisha
50.8604 1.24816e+06 # meuweka
44.5029 1.2482e+06 # kasita
50.8604 1.24825e+06 # nanidai
50.8604 1.24831e+06 # mefufua
63.5755 1.24837e+06 # memwachia
69.9331 1.24844e+06 # lipokumbwa
57.218 1.2485e+06 # memtilia
76.2906 1.24857e+06 # taitembelea
50.8604 1.24862e+06 # kizuiwa
57.218 1.24868e+06 # nayeweza
57.218 1.24874e+06 # meahidi,
57.218 1.24879e+06 # kachemka
44.5029 1.24884e+06 # kimdai
57.218 1.2489e+06 # memuibia
89.0057 1.24899e+06 # meyakaribisha
76.2906 1.24906e+06 # taliingizia

# a=u=vi
76.2906 1.24914e+06 # livyokumbwa
57.218 1.2492e+06 # katawala

# a=u=vi=wa
57.218 1.24925e+06 # livyodai
76.2906 1.24933e+06 # mejishindia

# a=u=wa
63.5755 1.24939e+06 # memweleza
57.218 1.24945e+06 # lipandwa
63.5755 1.24951e+06 # naponunua
44.5029 1.24956e+06 # mezuru
63.5755 1.24962e+06 # tatumikia
44.5029 1.24967e+06 # liyapa
69.9331 1.24974e+06 # meambukiza
57.218 1.24979e+06 # meikataa
63.5755 1.24986e+06 # kisambaza
50.8604 1.24991e+06 # naopewa
44.5029 1.24995e+06 # kilala
63.5755 1.25002e+06 # melilaani
57.218 1.25007e+06 # meupatia
44.5029 1.25012e+06 # naugua
82.6482 1.2502e+06 # liokabidhiwa
69.9331 1.25027e+06 # lituhumiwa
44.5029 1.25031e+06 # najuta
57.218 1.25037e+06 # lizidiwa
50.8604 1.25042e+06 # likisia
57.218 1.25048e+06 # nadiriki
50.8604 1.25053e+06 # kiachwa
69.9331 1.2506e+06 # liruhusiwa
50.8604 1.25065e+06 # kitanga
63.5755 1.25071e+06 # likadiria
50.8604 1.25077e+06 # litunga
69.9331 1.25084e+06 # kikimbilia
76.2906 1.25091e+06 # kiwasiliana
50.8604 1.25096e+06 # kimpiga
63.5755 1.25103e+06 # kielekeza
76.2906 1.2511e+06 # naotarajiwa
57.218 1.25116e+06 # mechoka.
50.8604 1.25121e+06 # zalishe
57.218 1.25127e+06 # taulizwa
44.5029 1.25131e+06 # mezoea
69.9331 1.25138e+06 # lipoingia,
76.2906 1.25146e+06 # naheshimika
50.8604 1.25151e+06 # naoweza
76.2906 1.25159e+06 # mefanikiwa,
57.218 1.25164e+06 # kahujumu
69.9331 1.25171e+06 # nanyanyasa
95.3633 1.25181e+06 # liwasababishia
57.218 1.25187e+06 # tasafiri
57.218 1.25192e+06 # naofanya
57.218 1.25198e+06 # liyataka
57.218 1.25204e+06 # limwomba
63.5755 1.2521e+06 # nasumbuka
50.8604 1.25215e+06 # kimuona
57.218 1.25221e+06 # kageukia
76.2906 1.25229e+06 # melipongeza
50.8604 1.25234e+06 # liofika
57.218 1.25239e+06 # nazurura
76.2906 1.25247e+06 # kimsikiliza
63.5755 1.25253e+06 # napowaona
57.218 1.25259e+06 # tajizuia
50.8604 1.25264e+06 # kimtaja
44.5029 1.25269e+06 # kamtoa
82.6482 1.25277e+06 # naokabiliana

# a=u=wa=ya
44.5029 1.25281e+06 # nakuta
57.218 1.25287e+06 # liofikia
63.5755 1.25293e+06 # kijifanya
69.9331 1.253e+06 # kakataliwa
50.8604 1.25305e+06 # mezitia
63.5755 1.25312e+06 # likomesha
69.9331 1.25319e+06 # naofanyiwa
63.5755 1.25325e+06 # nayoitaka
82.6482 1.25333e+06 # tasafirishwa
63.5755 1.2534e+06 # napelekwa
50.8604 1.25345e+06 # tatinga
63.5755 1.25351e+06 # liozaliwa
50.8604 1.25356e+06 # nageuka
69.9331 1.25363e+06 # kitegemewa
63.5755 1.2537e+06 # najifanya

# a=u=wa=ya=zi
63.5755 1.25376e+06 # lielezewa
50.8604 1.25381e+06 # lilipwa

# a=u=wa=zi
89.0057 1.2539e+06 # kishughulikia
57.218 1.25396e+06 # napopita
63.5755 1.25402e+06 # kakusanya

# a=u=ya
57.218 1.25408e+06 # kiwaacha
57.218 1.25414e+06 # lipotiwa
44.5029 1.25418e+06 # kiwaua
57.218 1.25424e+06 # likatika
76.2906 1.25431e+06 # naheshimiwa
63.5755 1.25438e+06 # tatazamwa
50.8604 1.25443e+06 # lipooza
69.9331 1.2545e+06 # mebebeshwa

# a=u=zi
69.9331 1.25457e+06 # lizihimiza
69.9331 1.25464e+06 # nahesabika
63.5755 1.2547e+06 # nakazania
57.218 1.25476e+06 # kisifiwa
63.5755 1.25482e+06 # meainisha
50.8604 1.25487e+06 # meigawa
57.218 1.25493e+06 # natoweka

# a=vi
69.9331 1.255e+06 # navyoeleza
120.793 1.25512e+06 # navyojishughulisha
82.6482 1.2552e+06 # takapoyahama
76.2906 1.25528e+06 # navyotawala
50.8604 1.25533e+06 # mepakwa
89.0057 1.25542e+06 # navyokwamisha
76.2906 1.2555e+06 # nawasilisha
69.9331 1.25557e+06 # livyopigwa
69.9331 1.25564e+06 # mekituhumu
76.2906 1.25571e+06 # tawarudisha
76.2906 1.25579e+06 # mekishutumu
76.2906 1.25586e+06 # kiwahudumia
69.9331 1.25593e+06 # lisalimika
31.7878 1.25597e+06 # lito
57.218 1.25602e+06 # mebabuka
89.0057 1.25611e+06 # navyowaandama
69.9331 1.25618e+06 # meitupilia
63.5755 1.25625e+06 # lizivunja
57.218 1.2563e+06 # lishtumu
82.6482 1.25639e+06 # livyochochea
63.5755 1.25645e+06 # sababishe
63.5755 1.25651e+06 # lipowekwa
50.8604 1.25656e+06 # likiona
95.3633 1.25666e+06 # livyokabidhiwa
69.9331 1.25673e+06 # livyoporwa
82.6482 1.25681e+06 # livyoendesha
69.9331 1.25688e+06 # kiikaribia
63.5755 1.25695e+06 # nazisikia
101.721 1.25705e+06 # navyoshirikiana
44.5029 1.25709e+06 # katwaa
76.2906 1.25717e+06 # mejitutumua
50.8604 1.25722e+06 # naiacha
82.6482 1.2573e+06 # navyopalilia
69.9331 1.25737e+06 # taonyeshwa
82.6482 1.25745e+06 # livyoteuliwa
76.2906 1.25753e+06 # livyohusika
69.9331 1.2576e+06 # kiingiliwa

# a=vi=wa
63.5755 1.25766e+06 # memburuza
76.2906 1.25774e+06 # navyohitaji
82.6482 1.25782e+06 # memlalamikia
69.9331 1.25789e+06 # livyovamia
69.9331 1.25796e+06 # nauthibiti
50.8604 1.25801e+06 # kipekua
76.2906 1.25809e+06 # mekabiliana
89.0057 1.25818e+06 # sishirikishwe
69.9331 1.25825e+06 # meshaihama
50.8604 1.2583e+06 # nawajua
82.6482 1.25838e+06 # livyoshiriki
69.9331 1.25845e+06 # melidokeza
50.8604 1.2585e+06 # natenda

# a=vi=wa=ya
69.9331 1.25857e+06 # likamatwa.
69.9331 1.25864e+06 # meongezewa

# a=vi=wa=ya=zi

# a=vi=wa=zi

# a=vi=ya
57.218 1.2587e+06 # karushwa
69.9331 1.25877e+06 # nawatendea
95.3633 1.25887e+06 # meshateketezwa

# a=vi=ya=zi

# a=wa=wasi
57.218 1.25892e+06 # hukumiwe
63.5755 1.25899e+06 # zungumzie
69.9331 1.25906e+06 # andikishwe

# a=wa=ya=zi
50.8604 1.25911e+06 # kilazwa
89.0057 1.2592e+06 # mejiandikisha
76.2906 1.25927e+06 # najitegemea
57.218 1.25933e+06 # naulaumu
69.9331 1.2594e+06 # tarudishwa
50.8604 1.25945e+06 # taletwa
63.5755 1.25951e+06 # kibishana
57.218 1.25957e+06 # katakiwa
63.5755 1.25963e+06 # kitishiwa
63.5755 1.2597e+06 # kipingana

# a=wa=zi
89.0057 1.25979e+06 # lipokubaliana
50.8604 1.25984e+06 # lipumua
57.218 1.2599e+06 # nazoweza
57.218 1.25995e+06 # kivunjwa
82.6482 1.26004e+06 # taiwakilisha
50.8604 1.26009e+06 # takutwa
57.218 1.26014e+06 # tatengwa
38.1453 1.26018e+06 # meaga
63.5755 1.26024e+06 # mejumuika
63.5755 1.26031e+06 # nahusika.
95.3633 1.2604e+06 # meshakabidhiwa
63.5755 1.26047e+06 # nazolipwa
57.218 1.26052e+06 # tachuana
57.218 1.26058e+06 # mepotea.
69.9331 1.26065e+06 # kihudumiwa
63.5755 1.26072e+06 # lifungiwa
57.218 1.26077e+06 # nalitaka
69.9331 1.26084e+06 # lizotakiwa
50.8604 1.26089e+06 # nangoja
50.8604 1.26094e+06 # lizodai
82.6482 1.26103e+06 # mejikusanyia
69.9331 1.2611e+06 # mejulishwa
50.8604 1.26115e+06 # mevimba
50.8604 1.2612e+06 # litemwa
76.2906 1.26127e+06 # mepandishwa
89.0057 1.26136e+06 # takaposhindwa
82.6482 1.26145e+06 # nashawishiwa
57.218 1.2615e+06 # ngelipwa
50.8604 1.26155e+06 # lipeana
44.5029 1.2616e+06 # kikata
95.3633 1.26169e+06 # meithibitishia
57.218 1.26175e+06 # lizopita
44.5029 1.2618e+06 # nagoma
44.5029 1.26184e+06 # mekwaa
69.9331 1.26191e+06 # tahamishwa
69.9331 1.26198e+06 # kisaidiana
57.218 1.26204e+06 # kikatiza
50.8604 1.26209e+06 # kakataa
76.2906 1.26216e+06 # meathirika,
101.721 1.26227e+06 # takapohakikisha
82.6482 1.26235e+06 # lisikitishwa
50.8604 1.2624e+06 # lidakwa
57.218 1.26246e+06 # natetewa
63.5755 1.26252e+06 # kihifadhi

# a=wali
57.218 1.26258e+06 # kipungia
50.8604 1.26263e+06 # mtambia
50.8604 1.26268e+06 # lipasua

# a=ya=zi
69.9331 1.26275e+06 # medondosha
82.6482 1.26283e+06 # meunganishwa
50.8604 1.26288e+06 # mekauka
63.5755 1.26295e+06 # liwapatia
38.1453 1.26298e+06 # lizaa
63.5755 1.26305e+06 # mejitetea
82.6482 1.26313e+06 # liwashangaza

# a=zi
76.2906 1.26321e+06 # lizokuwepo.
57.218 1.26326e+06 # lijiweka
63.5755 1.26333e+06 # sivyotaka
44.5029 1.26337e+06 # limjia
63.5755 1.26344e+06 # nakwenda,
63.5755 1.2635e+06 # kalipinga
57.218 1.26356e+06 # talipiwa
76.2906 1.26363e+06 # takapoletwa
63.5755 1.2637e+06 # lizoingia
50.8604 1.26375e+06 # napimwa
95.3633 1.26384e+06 # tawatambulisha
76.2906 1.26392e+06 # lizokamatwa
69.9331 1.26399e+06 # lizochukua
31.7878 1.26402e+06 # meto
69.9331 1.26409e+06 # merejeshwa
76.2906 1.26417e+06 # natafutiana
76.2906 1.26424e+06 # lizungushwa
63.5755 1.26431e+06 # lizofanya
57.218 1.26436e+06 # nautilia
63.5755 1.26443e+06 # mefungana
50.8604 1.26448e+06 # walinde
76.2906 1.26456e+06 # nakubalika,
63.5755 1.26462e+06 # lizopitia
63.5755 1.26468e+06 # taandamwa
63.5755 1.26475e+06 # meitishia
50.8604 1.2648e+06 # nabanwa
82.6482 1.26488e+06 # nadharauliwa
89.0057 1.26497e+06 # nazokabiliana
69.9331 1.26504e+06 # tachangiwa
95.3633 1.26513e+06 # takapozungumza
76.2906 1.26521e+06 # lijichimbia
57.218 1.26527e+06 # memuunga
69.9331 1.26534e+06 # nazokwenda
69.9331 1.26541e+06 # meshatunga
57.218 1.26546e+06 # mepondwa
76.2906 1.26554e+06 # livyoingiwa
63.5755 1.2656e+06 # meisaidia
57.218 1.26566e+06 # lizowahi
50.8604 1.26571e+06 # lizoipa
50.8604 1.26576e+06 # liuziwa
57.218 1.26582e+06 # lizolipa
76.2906 1.2659e+06 # tatambuliwa
50.8604 1.26595e+06 # memhoji
57.218 1.266e+06 # stawishe
57.218 1.26606e+06 # kibinywa
57.218 1.26612e+06 # nakiukwa
76.2906 1.2662e+06 # napandishwa
69.9331 1.26627e+06 # takwamisha
57.218 1.26632e+06 # naliweka
44.5029 1.26637e+06 # navuja
76.2906 1.26644e+06 # lizoshiriki
63.5755 1.26651e+06 # meitambua
76.2906 1.26658e+06 # lizofanyiwa
89.0057 1.26667e+06 # lizokabidhiwa
63.5755 1.26674e+06 # lizodaiwa
57.218 1.26679e+06 # nasifika
69.9331 1.26686e+06 # kaafikiana
76.2906 1.26694e+06 # lipoanguka,
50.8604 1.26699e+06 # kaionya
44.5029 1.26703e+06 # kazuia
57.218 1.26709e+06 # megongwa
76.2906 1.26717e+06 # mefahamisha
69.9331 1.26724e+06 # nazozitaka
101.721 1.26734e+06 # takazokabidhiwa

# ad=dha
44.5029 1.26738e+06 # habu,"
44.5029 1.26743e+06 # habu".

# ai=am
31.7878 1.26746e+06 # laze
50.8604 1.26751e+06 # tabiria

# ak=al
57.218 1.26757e+06 # immwagia
82.6482 1.26765e+06 # iwashajiisha
44.5029 1.2677e+06 # ikaimu
63.5755 1.26776e+06 # iwaambia.
57.218 1.26782e+06 # imuombea
69.9331 1.26789e+06 # iusikiliza
50.8604 1.26794e+06 # ichekwa
57.218 1.26799e+06 # imshinda
69.9331 1.26806e+06 # immaanisha
63.5755 1.26813e+06 # itabasamu
57.218 1.26819e+06 # iwasifia
44.5029 1.26823e+06 # imbaka
50.8604 1.26828e+06 # iogelea
76.2906 1.26836e+06 # iwatangulia
57.218 1.26841e+06 # iwateuwa
44.5029 1.26846e+06 # iwaasa
38.1453 1.2685e+06 # iiaga
50.8604 1.26855e+06 # imwonya
89.0057 1.26864e+06 # ijilimbikizia
50.8604 1.26869e+06 # imtolea
76.2906 1.26876e+06 # iwasisitiza
63.5755 1.26883e+06 # iwahimiza
44.5029 1.26887e+06 # iyatoa
57.218 1.26893e+06 # imtukana
57.218 1.26899e+06 # irejelea
76.2906 1.26906e+06 # izitembelea
69.9331 1.26913e+06 # ilalamika.
82.6482 1.26922e+06 # itambulishwa
63.5755 1.26928e+06 # imshukuru
57.218 1.26934e+06 # iuongoza
50.8604 1.26939e+06 # ivitaka
76.2906 1.26946e+06 # iwafundisha
57.218 1.26952e+06 # iainisha
38.1453 1.26956e+06 # ipika
50.8604 1.26961e+06 # imshika
50.8604 1.26966e+06 # inyosha
57.218 1.26972e+06 # ithubutu

# ak=al=il
57.218 1.26977e+06 # iwapigia
63.5755 1.26984e+06 # imuadhibu
50.8604 1.26989e+06 # imchapa
57.218 1.26995e+06 # iapishwa

# ak=al=il=wak

# ak=al=il=wal
63.5755 1.27001e+06 # iitangaza
57.218 1.27007e+06 # ikiambia
